Index,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
TWII,2021-04-19,17141.25,17294.15039,17135.51953,17263.2793,17263.2793,10158100.0,690.531172
TWII,2021-04-20,17231.58008,17323.86914,17175.01953,17323.86914,17323.86914,9165400.0,692.9547656
TWII,2021-04-21,17282.75977,17282.75977,17167.39063,17202.10938,17202.10938,9427000.0,688.0843752000001
TWII,2021-04-22,17302.73047,17428.15039,17066.16992,17096.9707,17096.9707,14999500.0,683.8788280000001
TWII,2021-04-23,17117.49023,17300.26953,17055.48047,17300.26953,17300.26953,9329900.0,692.0107812000001
TWII,2021-04-26,17378.35938,17572.28906,17378.35938,17572.28906,17572.28906,9298000.0,702.8915624
TWII,2021-04-27,17586.01953,17630.18945,17489.71094,17595.90039,17595.90039,9687900.0,703.8360156
TWII,2021-04-28,17610.7207,17628.81055,17497.74023,17567.5293,17567.5293,10510700.0,702.7011719999999
TWII,2021-04-29,17646.92969,17709.23047,17548.30078,17566.66016,17566.66016,10991600.0,702.6664064
TWII,2021-05-03,17505.51953,17546.93945,17222.34961,17222.34961,17222.34961,11037100.0,688.8939844
TWII,2021-05-04,17249.56055,17328.55078,16647.60938,16933.7793,16933.7793,12968600.0,677.3511719999999
TWII,2021-05-05,16968.75,17052.19922,16843.43945,16843.43945,16843.43945,8435500.0,673.7375780000001
TWII,2021-05-06,16925.51953,17088.73047,16764.71094,16994.35938,16994.35938,9028200.0,679.7743752000001
TWII,2021-05-07,17032.23047,17285.0,17032.23047,17285.0,17285.0,8356000.0,691.4
TWII,2021-05-10,17274.23047,17304.4707,17188.15039,17235.60938,17235.60938,9059300.0,689.4243752000001
TWII,2021-05-11,17137.18945,17137.18945,16460.86914,16583.13086,16583.13086,12909700.0,663.3252344000001
TWII,2021-05-12,16515.88086,16552.63086,15165.26953,15902.37012,15902.37012,13913300.0,636.0948048
TWII,2021-05-13,15668.33008,16031.92969,15368.54004,15670.09961,15670.09961,10615100.0,626.8039844
TWII,2021-05-14,15819.24023,16075.48047,15702.09961,15827.08984,15827.08984,9406800.0,633.0835936000001
TWII,2021-05-17,15554.99023,15719.74023,15159.86035,15353.88965,15353.88965,9443500.0,614.155586
TWII,2021-05-18,15564.95996,16153.76953,15564.95996,16145.98047,16145.98047,7546900.0,645.8392188
TWII,2021-05-19,16112.20996,16273.98047,16009.75977,16132.66016,16132.66016,8707800.0,645.3064064
TWII,2021-05-20,16122.51953,16154.08008,15943.4502,16042.36035,16042.36035,8178100.0,641.694414
TWII,2021-05-21,16136.86035,16431.14063,16136.86035,16302.05957,16302.05957,7531400.0,652.0823828
TWII,2021-05-24,16246.51953,16397.58984,16136.96973,16338.29004,16338.29004,7333500.0,653.5316016
TWII,2021-05-25,16444.75,16657.59961,16444.75,16595.66992,16595.66992,9038500.0,663.8267968
TWII,2021-05-26,16645.16992,16706.28906,16523.23047,16643.68945,16643.68945,6816100.0,665.7475780000001
TWII,2021-05-27,16591.69922,16601.60938,16419.41992,16601.60938,16601.60938,8532000.0,664.0643752000001
TWII,2021-05-28,16690.03906,16889.00977,16690.03906,16870.85938,16870.85938,8549300.0,674.8343752000001
TWII,2021-05-31,16948.4707,17113.33008,16939.91016,17068.42969,17068.42969,9490500.0,682.7371876000001
J203.JO,2021-03-17,67289.36719,67445.42969,66246.60156,66494.49219,66494.49219,0.0,4654.614453300001
J203.JO,2021-03-18,66494.49219,67516.34375,66494.49219,66739.74219,66739.74219,0.0,4671.781953300001
J203.JO,2021-03-19,66739.74219,66739.74219,65609.57813,65911.27344,65911.27344,0.0,4613.7891408000005
J203.JO,2021-03-23,65911.27344,65911.27344,65171.35156,65318.51953,65318.51953,0.0,4572.296367100001
J203.JO,2021-03-24,65318.51953,65460.16016,64248.35938,65257.08984,65257.08984,0.0,4567.996288800001
J203.JO,2021-03-25,65257.08984,65400.32813,64503.03125,64783.62109,64783.62109,0.0,4534.853476300001
J203.JO,2021-03-26,64783.62109,66861.6875,64783.62109,66833.99219,66833.99219,0.0,4678.379453300001
J203.JO,2021-03-29,66833.99219,67430.11719,66576.32813,67089.36719,67089.36719,0.0,4696.255703300001
J203.JO,2021-03-30,67089.36719,67340.0625,66773.32813,67291.65625,67291.65625,0.0,4710.415937500001
J203.JO,2021-03-31,67291.65625,67323.92188,66384.1875,66485.28906,66485.28906,0.0,4653.9702342
J203.JO,2021-04-01,66485.28906,67523.32031,66485.28906,67236.3125,67236.3125,0.0,4706.541875000001
J203.JO,2021-04-06,67236.3125,68092.86719,67236.3125,68063.89063,68063.89063,0.0,4764.4723441
J203.JO,2021-04-07,68063.89063,68132.17969,67050.72656,67160.42188,67160.42188,0.0,4701.2295316
J203.JO,2021-04-08,67160.42188,67976.77344,66953.07813,67053.96875,67053.96875,0.0,4693.7778125
J203.JO,2021-04-09,67053.96875,67241.71094,66886.89063,67191.27344,67191.27344,0.0,4703.389140800001
J203.JO,2021-04-12,67191.27344,67191.27344,66257.24219,66390.02344,66390.02344,0.0,4647.3016408
J203.JO,2021-04-13,66390.02344,67150.35156,66291.78125,67072.49219,67072.49219,0.0,4695.074453300001
J203.JO,2021-04-14,67072.49219,67839.5625,67072.49219,67812.14844,67812.14844,0.0,4746.850390800001
J203.JO,2021-04-15,67812.14844,68104.74219,67682.72656,67823.09375,67823.09375,0.0,4747.6165625
J203.JO,2021-04-16,67823.09375,68741.82813,67823.09375,68698.78125,68698.78125,0.0,4808.914687500001
J203.JO,2021-04-19,68698.78125,68802.6875,68094.28125,68094.28125,68094.28125,0.0,4766.5996875
J203.JO,2021-04-20,68094.28125,68106.71875,66786.47656,66835.52344,66835.52344,0.0,4678.486640800001
J203.JO,2021-04-21,66835.52344,67227.17188,66427.45313,67145.75,67145.75,0.0,4700.2025
J203.JO,2021-04-22,67145.75,67395.21875,66803.6875,66971.59375,66971.59375,0.0,4688.011562500001
J203.JO,2021-04-23,66971.59375,67295.74219,66789.46094,67295.74219,67295.74219,0.0,4710.701953300001
J203.JO,2021-04-26,67295.74219,67594.42188,67266.60938,67572.57813,67572.57813,0.0,4730.0804691
J203.JO,2021-04-28,67572.57813,67983.72656,67444.40625,67740.10938,67740.10938,0.0,4741.8076566
J203.JO,2021-04-29,67740.10938,68188.1875,67361.07813,67392.72656,67392.72656,0.0,4717.4908592
J203.JO,2021-04-30,67392.72656,67420.1875,66667.03125,66937.0,66937.0,0.0,4685.59
J203.JO,2021-05-03,66937.0,67101.64063,66320.96094,66586.24219,66586.24219,0.0,4661.036953300001
J203.JO,2021-05-04,66586.24219,67183.52344,65969.09375,66173.96875,66173.96875,0.0,4632.1778125
J203.JO,2021-05-05,66173.96875,67400.46875,66173.96875,67346.1875,67346.1875,0.0,4714.233125000001
J203.JO,2021-05-06,67346.1875,67687.96094,67050.70313,67608.89063,67608.89063,0.0,4732.6223441
J203.JO,2021-05-07,67608.89063,68664.35938,67608.89063,68519.53125,68519.53125,0.0,4796.367187500001
J203.JO,2021-05-10,68519.53125,69043.10156,68373.64063,68377.22656,68377.22656,0.0,4786.4058592
J203.JO,2021-05-11,68377.22656,68377.22656,66993.57813,67241.20313,67241.20313,0.0,4706.8842191
J203.JO,2021-05-12,67241.20313,68402.97656,67241.20313,67424.27344,67424.27344,0.0,4719.6991408
J203.JO,2021-05-13,67424.27344,67424.27344,65362.26172,66168.64844,66168.64844,0.0,4631.805390800001
J203.JO,2021-05-14,66168.64844,66635.71094,66090.9375,66598.13281,66598.13281,0.0,4661.8692967
J203.JO,2021-05-17,66598.13281,67373.61719,66590.34375,67217.10938,67217.10938,0.0,4705.1976566
J203.JO,2021-05-18,67217.10938,67989.77344,67057.88281,67254.92188,67254.92188,0.0,4707.8445316
J203.JO,2021-05-19,67254.92188,67254.92188,65722.6875,65855.8125,65855.8125,0.0,4609.906875000001
J203.JO,2021-05-20,65855.8125,66423.20313,65757.17188,66124.4375,66124.4375,0.0,4628.710625000001
J203.JO,2021-05-21,66124.4375,66771.34375,66124.4375,66238.92969,66238.92969,0.0,4636.725078300001
J203.JO,2021-05-24,66238.92969,66493.13281,65940.25781,66054.92188,66054.92188,0.0,4623.8445316
J203.JO,2021-05-25,66054.92188,66812.45313,66022.97656,66076.67969,66076.67969,0.0,4625.367578300001
J203.JO,2021-05-26,66076.67969,66446.36719,66030.35156,66108.22656,66108.22656,0.0,4627.5758592
J203.JO,2021-05-27,66108.22656,66940.25,66102.54688,66940.25,66940.25,0.0,4685.8175
J203.JO,2021-05-28,66940.25,67726.5625,66794.60938,67554.85938,67554.85938,0.0,4728.8401566
J203.JO,2021-05-31,67554.85938,68140.85156,67554.85938,67964.03906,67964.03906,0.0,4757.4827342
